State Code,State,Year Code,Month Code,Deaths
1,Alabama,2013,2013/06,40
1,Alabama,2013,2013/07,40
1,Alabama,2013,2013/08,40
1,Alabama,2013,2013/09,54
1,Alabama,2013,2013/10,47
1,Alabama,2013,2013/11,45
1,Alabama,2013,2013/12,43
1,Alabama,2014,2014/01,39
1,Alabama,2014,2014/02,38
1,Alabama,2014,2014/03,45
1,Alabama,2014,2014/04,42
1,Alabama,2014,2014/05,28
1,Alabama,2014,2014/06,40
1,Alabama,2014,2014/07,33
1,Alabama,2014,2014/08,37
1,Alabama,2014,2014/09,49
1,Alabama,2014,2014/10,48
1,Alabama,2014,2014/11,42
1,Alabama,2014,2014/12,38
1,Alabama,2015,2015/01,54
1,Alabama,2015,2015/02,38
1,Alabama,2015,2015/03,54
1,Alabama,2015,2015/04,34
1,Alabama,2015,2015/05,31
1,Alabama,2015,2015/06,42
1,Alabama,2015,2015/07,54
1,Alabama,2015,2015/08,53
1,Alabama,2015,2015/09,46
1,Alabama,2015,2015/10,44
1,Alabama,2015,2015/11,41
1,Alabama,2015,2015/12,37
1,Alabama,2016,2016/01,42
1,Alabama,2016,2016/02,48
1,Alabama,2016,2016/03,56
1,Alabama,2016,2016/04,44
1,Alabama,2016,2016/05,48
1,Alabama,2016,2016/06,44
1,Alabama,2016,2016/07,45
1,Alabama,2016,2016/08,50
1,Alabama,2016,2016/09,45
1,Alabama,2016,2016/10,44
1,Alabama,2016,2016/11,45
1,Alabama,2016,2016/12,40
2,Alaska,2000,2000/01,14
2,Alaska,2000,2000/06,11
2,Alaska,2000,2000/08,10
2,Alaska,2002,2002/02,10
2,Alaska,2002,2002/03,10
2,Alaska,2002,2002/08,11
2,Alaska,2002,2002/09,12
2,Alaska,2003,2003/06,13
2,Alaska,2004,2004/01,14
2,Alaska,2004,2004/02,13
2,Alaska,2005,2005/03,10
2,Alaska,2005,2005/10,10
2,Alaska,2005,2005/11,11
2,Alaska,2007,2007/01,10
2,Alaska,2007,2007/03,11
2,Alaska,2007,2007/04,16
2,Alaska,2008,2008/03,12
2,Alaska,2008,2008/04,16
2,Alaska,2008,2008/07,10
2,Alaska,2008,2008/09,12
2,Alaska,2008,2008/10,10
2,Alaska,2008,2008/12,12
2,Alaska,2009,2009/09,13
2,Alaska,2010,2010/06,10
2,Alaska,2010,2010/07,14
2,Alaska,2010,2010/09,10
2,Alaska,2010,2010/10,11
2,Alaska,2010,2010/11,14
2,Alaska,2011,2011/05,10
2,Alaska,2011,2011/07,14
2,Alaska,2011,2011/08,11
2,Alaska,2011,2011/12,13
2,Alaska,2012,2012/04,10
2,Alaska,2012,2012/10,10
2,Alaska,2012,2012/11,12
2,Alaska,2012,2012/12,15
2,Alaska,2013,2013/02,12
2,Alaska,2013,2013/06,10
2,Alaska,2013,2013/07,11
2,Alaska,2013,2013/10,15
2,Alaska,2013,2013/11,17
2,Alaska,2014,2014/04,11
2,Alaska,2014,2014/06,10
2,Alaska,2014,2014/07,12
2,Alaska,2014,2014/08,12
2,Alaska,2014,2014/10,13
2,Alaska,2014,2014/12,10
2,Alaska,2015,2015/03,11
2,Alaska,2015,2015/04,14
2,Alaska,2015,2015/05,14
2,Alaska,2015,2015/07,13
2,Alaska,2015,2015/10,10
2,Alaska,2015,2015/11,14
2,Alaska,2015,2015/12,11
2,Alaska,2016,2016/05,10
2,Alaska,2016,2016/06,12
2,Alaska,2016,2016/07,18
2,Alaska,2016,2016/09,11
4,Arizona,1999,1999/01,42
4,Arizona,1999,1999/02,33
4,Arizona,1999,1999/03,43
4,Arizona,1999,1999/04,44
4,Arizona,1999,1999/05,41
4,Arizona,1999,1999/06,40
4,Arizona,1999,1999/07,42
4,Arizona,1999,1999/08,40
4,Arizona,1999,1999/09,38
4,Arizona,1999,1999/10,39
4,Arizona,1999,1999/11,40
4,Arizona,1999,1999/12,35
4,Arizona,2000,2000/01,48
4,Arizona,2000,2000/02,42
4,Arizona,2000,2000/03,32
4,Arizona,2000,2000/04,46
4,Arizona,2000,2000/05,40
4,Arizona,2000,2000/06,58
4,Arizona,2000,2000/07,48
4,Arizona,2000,2000/08,27
4,Arizona,2000,2000/09,35
4,Arizona,2000,2000/10,37
4,Arizona,2000,2000/11,38
4,Arizona,2000,2000/12,39
4,Arizona,2001,2001/01,45
4,Arizona,2001,2001/02,29
4,Arizona,2001,2001/03,44
4,Arizona,2001,2001/04,37
4,Arizona,2001,2001/05,45
4,Arizona,2001,2001/06,35
4,Arizona,2001,2001/07,49
4,Arizona,2001,2001/08,36
4,Arizona,2001,2001/09,40
4,Arizona,2001,2001/10,38
4,Arizona,2001,2001/11,37
4,Arizona,2001,2001/12,34
4,Arizona,2002,2002/01,54
4,Arizona,2002,2002/02,42
4,Arizona,2002,2002/03,41
4,Arizona,2002,2002/04,54
4,Arizona,2002,2002/05,46
4,Arizona,2002,2002/06,25
4,Arizona,2002,2002/07,50
4,Arizona,2002,2002/08,45
4,Arizona,2002,2002/09,51
4,Arizona,2002,2002/10,54
4,Arizona,2002,2002/11,56
4,Arizona,2002,2002/12,41
4,Arizona,2003,2003/01,42
4,Arizona,2003,2003/02,28
4,Arizona,2003,2003/03,52
4,Arizona,2003,2003/04,42
4,Arizona,2003,2003/05,47
4,Arizona,2003,2003/06,44
4,Arizona,2003,2003/07,41
4,Arizona,2003,2003/08,42
4,Arizona,2003,2003/09,37
4,Arizona,2003,2003/10,45
4,Arizona,2003,2003/11,36
4,Arizona,2003,2003/12,31
4,Arizona,2004,2004/01,48
4,Arizona,2004,2004/02,39
4,Arizona,2004,2004/03,48
4,Arizona,2004,2004/04,36
4,Arizona,2004,2004/05,37
4,Arizona,2004,2004/06,51
4,Arizona,2004,2004/07,49
4,Arizona,2004,2004/08,43
4,Arizona,2004,2004/09,39
4,Arizona,2004,2004/10,36
4,Arizona,2004,2004/11,48
4,Arizona,2004,2004/12,35
4,Arizona,2005,2005/01,42
4,Arizona,2005,2005/02,30
4,Arizona,2005,2005/03,46
4,Arizona,2005,2005/04,38
4,Arizona,2005,2005/05,43
4,Arizona,2005,2005/06,49
4,Arizona,2005,2005/07,54
4,Arizona,2005,2005/08,45
4,Arizona,2005,2005/09,43
4,Arizona,2005,2005/10,32
4,Arizona,2005,2005/11,48
4,Arizona,2005,2005/12,45
4,Arizona,2006,2006/01,56
4,Arizona,2006,2006/02,33
4,Arizona,2006,2006/03,46
4,Arizona,2006,2006/04,42
4,Arizona,2006,2006/05,63
4,Arizona,2006,2006/06,41
4,Arizona,2006,2006/07,56
4,Arizona,2006,2006/08,46
4,Arizona,2006,2006/09,43
4,Arizona,2006,2006/10,48
4,Arizona,2006,2006/11,51
4,Arizona,2006,2006/12,38
4,Arizona,2007,2007/01,55
4,Arizona,2007,2007/02,46
4,Arizona,2007,2007/03,49
4,Arizona,2007,2007/04,32
4,Arizona,2007,2007/05,40
4,Arizona,2007,2007/06,38
4,Arizona,2007,2007/07,58
4,Arizona,2007,2007/08,46
4,Arizona,2007,2007/09,58
4,Arizona,2007,2007/10,44
4,Arizona,2007,2007/11,49
4,Arizona,2007,2007/12,38
4,Arizona,2008,2008/01,46
4,Arizona,2008,2008/02,36
4,Arizona,2008,2008/03,41
4,Arizona,2008,2008/04,37
4,Arizona,2008,2008/05,52
4,Arizona,2008,2008/06,51
4,Arizona,2008,2008/07,44
4,Arizona,2008,2008/08,52
4,Arizona,2008,2008/09,42
4,Arizona,2008,2008/10,51
4,Arizona,2008,2008/11,42
4,Arizona,2008,2008/12,46
4,Arizona,2009,2009/01,54
4,Arizona,2009,2009/02,41
4,Arizona,2009,2009/03,49
4,Arizona,2009,2009/04,42
4,Arizona,2009,2009/05,57
4,Arizona,2009,2009/06,65
4,Arizona,2009,2009/07,61
4,Arizona,2009,2009/08,48
4,Arizona,2009,2009/09,56
4,Arizona,2009,2009/10,60
4,Arizona,2009,2009/11,38
4,Arizona,2009,2009/12,34
4,Arizona,2010,2010/01,47
4,Arizona,2010,2010/02,47
4,Arizona,2010,2010/03,47
4,Arizona,2010,2010/04,43
4,Arizona,2010,2010/05,54
4,Arizona,2010,2010/06,48
4,Arizona,2010,2010/07,63
4,Arizona,2010,2010/08,63
4,Arizona,2010,2010/09,52
4,Arizona,2010,2010/10,58
4,Arizona,2010,2010/11,46
4,Arizona,2010,2010/12,53
4,Arizona,2011,2011/01,58
4,Arizona,2011,2011/02,46
4,Arizona,2011,2011/03,56
4,Arizona,2011,2011/04,68
4,Arizona,2011,2011/05,46
4,Arizona,2011,2011/06,69
4,Arizona,2011,2011/07,66
4,Arizona,2011,2011/08,61
4,Arizona,2011,2011/09,55
4,Arizona,2011,2011/10,58
4,Arizona,2011,2011/11,49
4,Arizona,2011,2011/12,42
4,Arizona,2012,2012/01,60
4,Arizona,2012,2012/02,44
4,Arizona,2012,2012/03,49
4,Arizona,2012,2012/04,56
4,Arizona,2012,2012/05,67
4,Arizona,2012,2012/06,63
4,Arizona,2012,2012/07,64
4,Arizona,2012,2012/08,69
4,Arizona,2012,2012/09,54
4,Arizona,2012,2012/10,38
4,Arizona,2012,2012/11,45
4,Arizona,2012,2012/12,54
4,Arizona,2013,2013/01,59
4,Arizona,2013,2013/02,54
4,Arizona,2013,2013/03,62
4,Arizona,2013,2013/04,57
4,Arizona,2013,2013/05,48
4,Arizona,2013,2013/06,43
4,Arizona,2013,2013/07,56
4,Arizona,2013,2013/08,43
4,Arizona,2013,2013/09,59
4,Arizona,2013,2013/10,57
4,Arizona,2013,2013/11,58
4,Arizona,2013,2013/12,59
4,Arizona,2014,2014/01,54
4,Arizona,2014,2014/02,50
4,Arizona,2014,2014/03,60
4,Arizona,2014,2014/04,61
4,Arizona,2014,2014/05,55
4,Arizona,2014,2014/06,51
4,Arizona,2014,2014/07,67
4,Arizona,2014,2014/08,61
4,Arizona,2014,2014/09,68
4,Arizona,2014,2014/10,52
4,Arizona,2014,2014/11,42
4,Arizona,2014,2014/12,63
4,Arizona,2015,2015/01,56
4,Arizona,2015,2015/02,55
4,Arizona,2015,2015/03,72
4,Arizona,2015,2015/04,59
4,Arizona,2015,2015/05,58
4,Arizona,2015,2015/06,58
4,Arizona,2015,2015/07,58
4,Arizona,2015,2015/08,65
4,Arizona,2015,2015/09,53
4,Arizona,2015,2015/10,56
4,Arizona,2015,2015/11,57
4,Arizona,2015,2015/12,60
4,Arizona,2016,2016/01,68
4,Arizona,2016,2016/02,66
4,Arizona,2016,2016/03,77
4,Arizona,2016,2016/04,74
4,Arizona,2016,2016/05,57
4,Arizona,2016,2016/06,62
4,Arizona,2016,2016/07,65
4,Arizona,2016,2016/08,46
4,Arizona,2016,2016/09,53
4,Arizona,2016,2016/10,71
4,Arizona,2016,2016/11,54
4,Arizona,2016,2016/12,62
5,Arkansas,1999,1999/01,26
5,Arkansas,1999,1999/02,18
5,Arkansas,1999,1999/03,17
5,Arkansas,1999,1999/04,11
5,Arkansas,1999,1999/05,25
5,Arkansas,1999,1999/06,17
5,Arkansas,1999,1999/07,14
5,Arkansas,1999,1999/08,20
5,Arkansas,1999,1999/09,25
5,Arkansas,1999,1999/10,22
5,Arkansas,1999,1999/11,20
5,Arkansas,1999,1999/12,21
5,Arkansas,2000,2000/01,16
5,Arkansas,2000,2000/02,19
5,Arkansas,2000,2000/03,20
5,Arkansas,2000,2000/04,18
5,Arkansas,2000,2000/05,28
5,Arkansas,2000,2000/06,17
5,Arkansas,2000,2000/07,24
5,Arkansas,2000,2000/08,19
5,Arkansas,2000,2000/09,19
5,Arkansas,2000,2000/10,22
5,Arkansas,2000,2000/11,23
5,Arkansas,2000,2000/12,20
5,Arkansas,2001,2001/01,25
5,Arkansas,2001,2001/02,23
5,Arkansas,2001,2001/03,26
5,Arkansas,2001,2001/04,20
5,Arkansas,2001,2001/05,24
5,Arkansas,2001,2001/06,26
5,Arkansas,2001,2001/07,28
5,Arkansas,2001,2001/08,19
5,Arkansas,2001,2001/09,23
5,Arkansas,2001,2001/10,24
5,Arkansas,2001,2001/11,14
5,Arkansas,2001,2001/12,23
5,Arkansas,2002,2002/01,19
5,Arkansas,2002,2002/02,25
5,Arkansas,2002,2002/03,23
5,Arkansas,2002,2002/04,30
5,Arkansas,2002,2002/05,21
5,Arkansas,2002,2002/06,19
5,Arkansas,2002,2002/07,22
5,Arkansas,2002,2002/08,14
5,Arkansas,2002,2002/09,11
5,Arkansas,2002,2002/10,28
5,Arkansas,2002,2002/11,21
5,Arkansas,2002,2002/12,27
5,Arkansas,2003,2003/01,20
5,Arkansas,2003,2003/02,17
5,Arkansas,2003,2003/03,21
5,Arkansas,2003,2003/04,31
5,Arkansas,2003,2003/05,20
5,Arkansas,2003,2003/06,24
5,Arkansas,2003,2003/07,27
5,Arkansas,2003,2003/08,20
5,Arkansas,2003,2003/09,22
5,Arkansas,2003,2003/10,15
5,Arkansas,2003,2003/11,23
5,Arkansas,2003,2003/12,18
5,Arkansas,2004,2004/01,23
5,Arkansas,2004,2004/02,20
5,Arkansas,2004,2004/03,17
5,Arkansas,2004,2004/04,24
5,Arkansas,2004,2004/05,19
5,Arkansas,2004,2004/06,16
5,Arkansas,2004,2004/07,22
5,Arkansas,2004,2004/08,19
5,Arkansas,2004,2004/09,21
5,Arkansas,2004,2004/10,18
5,Arkansas,2004,2004/11,15
5,Arkansas,2004,2004/12,18
5,Arkansas,2005,2005/01,25
5,Arkansas,2005,2005/02,15
5,Arkansas,2005,2005/03,22
5,Arkansas,2005,2005/04,26
5,Arkansas,2005,2005/05,26
5,Arkansas,2005,2005/06,18
5,Arkansas,2005,2005/07,18
5,Arkansas,2005,2005/08,23
5,Arkansas,2005,2005/09,32
5,Arkansas,2005,2005/10,15
5,Arkansas,2005,2005/11,16
5,Arkansas,2005,2005/12,26
5,Arkansas,2006,2006/01,15
5,Arkansas,2006,2006/02,19
5,Arkansas,2006,2006/03,18
5,Arkansas,2006,2006/04,18
5,Arkansas,2006,2006/05,14
5,Arkansas,2006,2006/06,27
5,Arkansas,2006,2006/07,20
5,Arkansas,2006,2006/08,21
5,Arkansas,2006,2006/09,26
5,Arkansas,2006,2006/10,24
5,Arkansas,2006,2006/11,20
5,Arkansas,2006,2006/12,25
5,Arkansas,2007,2007/01,18
5,Arkansas,2007,2007/02,20
5,Arkansas,2007,2007/03,26
5,Arkansas,2007,2007/04,19
5,Arkansas,2007,2007/05,22
5,Arkansas,2007,2007/06,17
5,Arkansas,2007,2007/07,19
5,Arkansas,2007,2007/08,16
5,Arkansas,2007,2007/09,18
5,Arkansas,2007,2007/10,22
5,Arkansas,2007,2007/11,21
5,Arkansas,2007,2007/12,27
5,Arkansas,2008,2008/01,24
5,Arkansas,2008,2008/02,17
5,Arkansas,2008,2008/03,27
5,Arkansas,2008,2008/04,26
5,Arkansas,2008,2008/05,27
5,Arkansas,2008,2008/06,15
5,Arkansas,2008,2008/07,24
5,Arkansas,2008,2008/08,25
5,Arkansas,2008,2008/09,17
5,Arkansas,2008,2008/10,25
5,Arkansas,2008,2008/11,23
5,Arkansas,2008,2008/12,25
5,Arkansas,2009,2009/01,20
5,Arkansas,2009,2009/02,32
5,Arkansas,2009,2009/03,12
5,Arkansas,2009,2009/04,24
5,Arkansas,2009,2009/05,22
5,Arkansas,2009,2009/06,17
5,Arkansas,2009,2009/07,34
5,Arkansas,2009,2009/08,27
5,Arkansas,2009,2009/09,27
5,Arkansas,2009,2009/10,17
5,Arkansas,2009,2009/11,24
5,Arkansas,2009,2009/12,30
5,Arkansas,2010,2010/01,21
5,Arkansas,2010,2010/02,22
5,Arkansas,2010,2010/03,29
5,Arkansas,2010,2010/04,22
5,Arkansas,2010,2010/05,22
5,Arkansas,2010,2010/06,18
5,Arkansas,2010,2010/07,25
5,Arkansas,2010,2010/08,20
5,Arkansas,2010,2010/09,16
5,Arkansas,2010,2010/10,28
5,Arkansas,2010,2010/11,20
5,Arkansas,2010,2010/12,23
5,Arkansas,2011,2011/01,24
5,Arkansas,2011,2011/02,15
5,Arkansas,2011,2011/03,28
5,Arkansas,2011,2011/04,32
5,Arkansas,2011,2011/05,30
5,Arkansas,2011,2011/06,22
5,Arkansas,2011,2011/07,27
5,Arkansas,2011,2011/08,33
5,Arkansas,2011,2011/09,18
5,Arkansas,2011,2011/10,17
5,Arkansas,2011,2011/11,29
5,Arkansas,2011,2011/12,24
5,Arkansas,2012,2012/01,37
5,Arkansas,2012,2012/02,21
5,Arkansas,2012,2012/03,36
5,Arkansas,2012,2012/04,18
5,Arkansas,2012,2012/05,20
5,Arkansas,2012,2012/06,24
5,Arkansas,2012,2012/07,35
5,Arkansas,2012,2012/08,25
5,Arkansas,2012,2012/09,24
5,Arkansas,2012,2012/10,21
5,Arkansas,2012,2012/11,27
5,Arkansas,2012,2012/12,19
5,Arkansas,2013,2013/01,30
5,Arkansas,2013,2013/02,28
5,Arkansas,2013,2013/03,21
5,Arkansas,2013,2013/04,28
5,Arkansas,2013,2013/05,31
5,Arkansas,2013,2013/06,30
5,Arkansas,2013,2013/07,29
5,Arkansas,2013,2013/08,34
5,Arkansas,2013,2013/09,25
5,Arkansas,2013,2013/10,26
5,Arkansas,2013,2013/11,19
5,Arkansas,2013,2013/12,22
5,Arkansas,2014,2014/01,22
5,Arkansas,2014,2014/02,13
5,Arkansas,2014,2014/03,26
5,Arkansas,2014,2014/04,26
5,Arkansas,2014,2014/05,32
5,Arkansas,2014,2014/06,20
5,Arkansas,2014,2014/07,20
5,Arkansas,2014,2014/08,32
5,Arkansas,2014,2014/09,29
5,Arkansas,2014,2014/10,38
5,Arkansas,2014,2014/11,30
5,Arkansas,2014,2014/12,35
5,Arkansas,2015,2015/01,21
5,Arkansas,2015,2015/02,27
5,Arkansas,2015,2015/03,31
5,Arkansas,2015,2015/04,33
5,Arkansas,2015,2015/05,26
5,Arkansas,2015,2015/06,26
5,Arkansas,2015,2015/07,39
5,Arkansas,2015,2015/08,31
5,Arkansas,2015,2015/09,28
5,Arkansas,2015,2015/10,27
5,Arkansas,2015,2015/11,22
5,Arkansas,2015,2015/12,32
5,Arkansas,2016,2016/01,21
5,Arkansas,2016,2016/02,28
5,Arkansas,2016,2016/03,31
5,Arkansas,2016,2016/04,30
5,Arkansas,2016,2016/05,23
5,Arkansas,2016,2016/06,21
5,Arkansas,2016,2016/07,33
5,Arkansas,2016,2016/08,34
5,Arkansas,2016,2016/09,32
5,Arkansas,2016,2016/10,37
5,Arkansas,2016,2016/11,21
5,Arkansas,2016,2016/12,20
6,California,1999,1999/01,123
6,California,1999,1999/02,112
6,California,1999,1999/03,127
6,California,1999,1999/04,132
6,California,1999,1999/05,134
6,California,1999,1999/06,124
6,California,1999,1999/07,126
6,California,1999,1999/08,137
6,California,1999,1999/09,129
6,California,1999,1999/10,119
6,California,1999,1999/11,141
6,California,1999,1999/12,130
6,California,2000,2000/01,126
6,California,2000,2000/02,129
6,California,2000,2000/03,150
6,California,2000,2000/04,126
6,California,2000,2000/05,117
6,California,2000,2000/06,115
6,California,2000,2000/07,140
6,California,2000,2000/08,135
6,California,2000,2000/09,121
6,California,2000,2000/10,107
6,California,2000,2000/11,110
6,California,2000,2000/12,111
6,California,2001,2001/01,128
6,California,2001,2001/02,119
6,California,2001,2001/03,113
6,California,2001,2001/04,132
6,California,2001,2001/05,134
6,California,2001,2001/06,105
6,California,2001,2001/07,116
6,California,2001,2001/08,125
6,California,2001,2001/09,114
6,California,2001,2001/10,129
6,California,2001,2001/11,123
6,California,2001,2001/12,113
6,California,2002,2002/01,141
6,California,2002,2002/02,89
6,California,2002,2002/03,133
6,California,2002,2002/04,129
6,California,2002,2002/05,151
6,California,2002,2002/06,140
6,California,2002,2002/07,120
6,California,2002,2002/08,115
6,California,2002,2002/09,124
6,California,2002,2002/10,122
6,California,2002,2002/11,109
6,California,2002,2002/12,121
6,California,2003,2003/01,144
6,California,2003,2003/02,112
6,California,2003,2003/03,130
6,California,2003,2003/04,129
6,California,2003,2003/05,114
6,California,2003,2003/06,124
6,California,2003,2003/07,144
6,California,2003,2003/08,138
6,California,2003,2003/09,129
6,California,2003,2003/10,109
6,California,2003,2003/11,101
6,California,2003,2003/12,132
6,California,2004,2004/01,131
6,California,2004,2004/02,109
6,California,2004,2004/03,119
6,California,2004,2004/04,129
6,California,2004,2004/05,95
6,California,2004,2004/06,115
6,California,2004,2004/07,126
6,California,2004,2004/08,121
6,California,2004,2004/09,121
6,California,2004,2004/10,107
6,California,2004,2004/11,96
6,California,2004,2004/12,97
6,California,2005,2005/01,124
6,California,2005,2005/02,87
6,California,2005,2005/03,114
6,California,2005,2005/04,116
6,California,2005,2005/05,125
6,California,2005,2005/06,109
6,California,2005,2005/07,114
6,California,2005,2005/08,117
6,California,2005,2005/09,114
6,California,2005,2005/10,97
6,California,2005,2005/11,97
6,California,2005,2005/12,116
6,California,2006,2006/01,103
6,California,2006,2006/02,93
6,California,2006,2006/03,104
6,California,2006,2006/04,128
6,California,2006,2006/05,113
6,California,2006,2006/06,120
6,California,2006,2006/07,130
6,California,2006,2006/08,122
6,California,2006,2006/09,107
6,California,2006,2006/10,96
6,California,2006,2006/11,104
6,California,2006,2006/12,102
6,California,2007,2007/01,125
6,California,2007,2007/02,112
6,California,2007,2007/03,119
6,California,2007,2007/04,84
6,California,2007,2007/05,125
6,California,2007,2007/06,114
6,California,2007,2007/07,128
6,California,2007,2007/08,119
6,California,2007,2007/09,131
6,California,2007,2007/10,131
6,California,2007,2007/11,118
6,California,2007,2007/12,116
6,California,2008,2008/01,132
6,California,2008,2008/02,100
6,California,2008,2008/03,148
6,California,2008,2008/04,141
6,California,2008,2008/05,118
6,California,2008,2008/06,111
6,California,2008,2008/07,139
6,California,2008,2008/08,142
6,California,2008,2008/09,118
6,California,2008,2008/10,98
6,California,2008,2008/11,119
6,California,2008,2008/12,112
6,California,2009,2009/01,125
6,California,2009,2009/02,115
6,California,2009,2009/03,130
6,California,2009,2009/04,116
6,California,2009,2009/05,157
6,California,2009,2009/06,139
6,California,2009,2009/07,155
6,California,2009,2009/08,143
6,California,2009,2009/09,106
6,California,2009,2009/10,127
6,California,2009,2009/11,97
6,California,2009,2009/12,110
6,California,2010,2010/01,137
6,California,2010,2010/02,106
6,California,2010,2010/03,119
6,California,2010,2010/04,140
6,California,2010,2010/05,117
6,California,2010,2010/06,134
6,California,2010,2010/07,135
6,California,2010,2010/08,158
6,California,2010,2010/09,123
6,California,2010,2010/10,109
6,California,2010,2010/11,92
6,California,2010,2010/12,127
6,California,2011,2011/01,115
6,California,2011,2011/02,111
6,California,2011,2011/03,136
6,California,2011,2011/04,160
6,California,2011,2011/05,147
6,California,2011,2011/06,132
6,California,2011,2011/07,130
6,California,2011,2011/08,138
6,California,2011,2011/09,124
6,California,2011,2011/10,132
6,California,2011,2011/11,128
6,California,2011,2011/12,113
6,California,2012,2012/01,144
6,California,2012,2012/02,115
6,California,2012,2012/03,130
6,California,2012,2012/04,129
6,California,2012,2012/05,141
6,California,2012,2012/06,133
6,California,2012,2012/07,130
6,California,2012,2012/08,144
6,California,2012,2012/09,122
6,California,2012,2012/10,114
6,California,2012,2012/11,129
6,California,2012,2012/12,119
6,California,2013,2013/01,138
6,California,2013,2013/02,116
6,California,2013,2013/03,148
6,California,2013,2013/04,126
6,California,2013,2013/05,113
6,California,2013,2013/06,142
6,California,2013,2013/07,153
6,California,2013,2013/08,136
6,California,2013,2013/09,124
6,California,2013,2013/10,121
6,California,2013,2013/11,124
6,California,2013,2013/12,131
6,California,2014,2014/01,116
6,California,2014,2014/02,124
6,California,2014,2014/03,123
6,California,2014,2014/04,129
6,California,2014,2014/05,123
6,California,2014,2014/06,149
6,California,2014,2014/07,154
6,California,2014,2014/08,142
6,California,2014,2014/09,143
6,California,2014,2014/10,133
6,California,2014,2014/11,111
6,California,2014,2014/12,139
6,California,2015,2015/01,127
6,California,2015,2015/02,108
6,California,2015,2015/03,146
6,California,2015,2015/04,130
6,California,2015,2015/05,144
6,California,2015,2015/06,124
6,California,2015,2015/07,171
6,California,2015,2015/08,139
6,California,2015,2015/09,116
6,California,2015,2015/10,149
6,California,2015,2015/11,89
6,California,2015,2015/12,118
6,California,2016,2016/01,128
6,California,2016,2016/02,118
6,California,2016,2016/03,154
6,California,2016,2016/04,131
6,California,2016,2016/05,127
6,California,2016,2016/06,138
6,California,2016,2016/07,143
6,California,2016,2016/08,137
6,California,2016,2016/09,145
6,California,2016,2016/10,130
6,California,2016,2016/11,118
6,California,2016,2016/12,127
8,Colorado,1999,1999/01,34
8,Colorado,1999,1999/02,22
8,Colorado,1999,1999/03,18
8,Colorado,1999,1999/04,27
8,Colorado,1999,1999/05,26
8,Colorado,1999,1999/06,30
8,Colorado,1999,1999/07,19
8,Colorado,1999,1999/08,31
8,Colorado,1999,1999/09,29
8,Colorado,1999,1999/10,30
8,Colorado,1999,1999/11,23
8,Colorado,1999,1999/12,27
8,Colorado,2000,2000/01,36
8,Colorado,2000,2000/02,39
8,Colorado,2000,2000/03,31
8,Colorado,2000,2000/04,29
8,Colorado,2000,2000/05,32
8,Colorado,2000,2000/06,22
8,Colorado,2000,2000/07,29
8,Colorado,2000,2000/08,29
8,Colorado,2000,2000/09,24
8,Colorado,2000,2000/10,30
8,Colorado,2000,2000/11,22
8,Colorado,2000,2000/12,31
8,Colorado,2001,2001/01,28
8,Colorado,2001,2001/02,29
8,Colorado,2001,2001/03,31
8,Colorado,2001,2001/04,38
8,Colorado,2001,2001/05,48
8,Colorado,2001,2001/06,35
8,Colorado,2001,2001/07,22
8,Colorado,2001,2001/08,29
8,Colorado,2001,2001/09,30
8,Colorado,2001,2001/10,34
8,Colorado,2001,2001/11,36
8,Colorado,2001,2001/12,31
8,Colorado,2002,2002/01,29
8,Colorado,2002,2002/02,31
8,Colorado,2002,2002/03,32
8,Colorado,2002,2002/04,37
8,Colorado,2002,2002/05,33
8,Colorado,2002,2002/06,31
8,Colorado,2002,2002/07,31
8,Colorado,2002,2002/08,38
8,Colorado,2002,2002/09,25
8,Colorado,2002,2002/10,35
8,Colorado,2002,2002/11,25
8,Colorado,2002,2002/12,34
8,Colorado,2003,2003/01,30
8,Colorado,2003,2003/02,40
8,Colorado,2003,2003/03,34
8,Colorado,2003,2003/04,21
8,Colorado,2003,2003/05,35
8,Colorado,2003,2003/06,21
8,Colorado,2003,2003/07,43
8,Colorado,2003,2003/08,29
8,Colorado,2003,2003/09,31
8,Colorado,2003,2003/10,27
8,Colorado,2003,2003/11,31
8,Colorado,2003,2003/12,21
8,Colorado,2004,2004/01,44
8,Colorado,2004,2004/02,39
8,Colorado,2004,2004/03,34
8,Colorado,2004,2004/04,31
8,Colorado,2004,2004/05,33
8,Colorado,2004,2004/06,29
8,Colorado,2004,2004/07,37
8,Colorado,2004,2004/08,30
8,Colorado,2004,2004/09,28
8,Colorado,2004,2004/10,37
8,Colorado,2004,2004/11,21
8,Colorado,2004,2004/12,39
8,Colorado,2005,2005/01,29
8,Colorado,2005,2005/02,43
8,Colorado,2005,2005/03,34
8,Colorado,2005,2005/04,36
8,Colorado,2005,2005/05,34
8,Colorado,2005,2005/06,36
8,Colorado,2005,2005/07,42
8,Colorado,2005,2005/08,37
8,Colorado,2005,2005/09,26
8,Colorado,2005,2005/10,25
8,Colorado,2005,2005/11,29
8,Colorado,2005,2005/12,25
8,Colorado,2006,2006/01,38
8,Colorado,2006,2006/02,22
8,Colorado,2006,2006/03,30
8,Colorado,2006,2006/04,31
8,Colorado,2006,2006/05,30
8,Colorado,2006,2006/06,30
8,Colorado,2006,2006/07,27
8,Colorado,2006,2006/08,33
8,Colorado,2006,2006/09,36
8,Colorado,2006,2006/10,35
8,Colorado,2006,2006/11,29
8,Colorado,2006,2006/12,32
8,Colorado,2007,2007/01,30
8,Colorado,2007,2007/02,23
